#KO	geneTPM	geneNAME
K01736	671.006	aroC; chorismate synthase [EC:4.2.3.5]
K18231	448.646	msr, vmlR; macrolide transport system ATP-binding/permease protein
K01737	224.323	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01738	808.938	cysK; cysteine synthase [EC:2.5.1.47]
K01739	616.52	metB; cystathionine gamma-synthase [EC:2.5.1.48]
K18234	82.4645	vat; virginiamycin A acetyltransferase [EC:2.3.1.-]
K00411	94.736	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
K00412	220.887	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K00413	126.151	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K22212	20.1253	mleA, mleS; malolactic enzyme [EC:4.1.1.101]
K22214	9.8172	scpC; propionyl-CoA:succinyl-CoA transferase [EC:2.8.3.27]
K01281	332.312	pepX; X-Pro dipeptidyl-peptidase [EC:3.4.14.11]
K01282	0	DAP2; dipeptidyl aminopeptidase B [EC:3.4.14.-]
K01284	245.43	dcp; peptidyl-dipeptidase Dcp [EC:3.4.15.5]
K01286	493.805	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]
K06950	474.171	K06950; uncharacterized protein
K06951	2.94516	K06951; uncharacterized protein
K06956	423.121	K06956; uncharacterized protein
K06957	224.323	tmcA; tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]
K06958	600.813	rapZ; RNase adapter protein RapZ
K06959	1046.02	tex; protein Tex
K01740	326.422	metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K01744	579.215	aspA; aspartate ammonia-lyase [EC:4.3.1.1]
K01745	103.571	hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]
K01746	21.107	E4.3.1.4; formiminotetrahydrofolate cyclodeaminase [EC:4.3.1.4]
K01749	271.937	hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K18244	52.522	mmgC; acyl-CoA dehydrogenase [EC:1.3.99.-]
K09516	8.83548	RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]
K10938	25.5247	acfC; accessory colonization factor AcfC
K13038	643.027	coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K00424	3.43602	cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
K00425	319.059	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
K00426	254.266	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
K00427	5.89032	lldP, lctP; L-lactate permease
K00428	338.203	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K18707	87.3731	mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K22224	58.4124	acdB; acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]
K01295	54.4855	cpg; glutamate carboxypeptidase [EC:3.4.17.11]
K01297	252.302	ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]
K19575	8.34462	bmrR; MerR family transcriptional regulator, activator of bmr gene
K19577	8.83548	ydhP; MFS transporter, DHA1 family, inner membrane transport protein
K06960	322.986	K06960; uncharacterized protein
K06962	260.647	K06962; uncharacterized protein
K06966	221.869	ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
K06967	250.339	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
K06968	219.415	rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]
K06969	512.458	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
K09065	35.3419	argF; N-acetylornithine carbamoyltransferase [EC:2.1.3.9]
K01750	58.9032	E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]
K01751	12.2715	E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]
K01752	1015.59	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]
K01753	53.0129	dsdA; D-serine dehydratase [EC:4.3.1.18]
K01754	634.191	E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01755	775.068	argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K01756	1020.99	purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K01758	257.702	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
K01759	826.609	GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K13040	8.34462	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS [EC:2.7.13.3]
K13041	8.34462	ttrR; two-component system, LuxR family, response regulator TtrR
K10947	742.181	padR; PadR family transcriptional regulator, regulatory protein PadR
K09527	2.4543	DNAJC7; DnaJ homolog subfamily C member 7
K13043	19.1435	argF; N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]
K00432	355.874	gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]
K00433	13.7441	cpo; non-heme chloroperoxidase [EC:1.11.1.10]
K22230	8.83548	iolU; scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]
K13500	125.169	fcbD; chondroitin synthase [EC:2.4.1.175 2.4.1.226]
K06970	21.5978	rlmF; 23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
K06972	14.2349	PITRM1, PreP, CYM1; presequence protease [EC:3.4.24.-]
K06973	127.133	K06973; uncharacterized protein
K06975	213.033	K06975; uncharacterized protein
K06976	11.7806	K06976; uncharacterized protein
K06977	95.7177	K06977; uncharacterized protein
K06978	34.8511	K06978; uncharacterized protein
K01760	414.777	metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
K01761	140.386	E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]
K01766	195.362	csdA; cysteine sulfinate desulfinase [EC:4.4.1.-]
K01768	45.1591	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K05643	87.3731	ABCA3; ATP-binding cassette, subfamily A (ABC1), member 3
K10954	91.3	zot; zona occludens toxin
K13051	14.7258	ASRGL1, iaaA; L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]
K13052	180.146	divIC, divA; cell division protein DivIC
K13057	9.32634	treT; trehalose synthase [EC:2.4.1.245]
K19591	24.0521	cueR; MerR family transcriptional regulator, copper efflux regulator
K08217	64.7935	mef; MFS transporter, DHA3 family, macrolide efflux protein
K08218	267.519	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
K06980	247.884	ygfZ; tRNA-modifying protein YgfZ
K00901	360.291	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
K06987	7.85376	K06987; uncharacterized protein
K06988	9.32634	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
K06989	90.3183	nadX, ASPDH; aspartate dehydrogenase [EC:1.4.1.21]
K01770	213.524	ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
K01772	231.686	hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]
K14392	167.874	panF; sodium/pantothenate symporter
K14393	14.7258	actP; cation/acetate symporter
K01775	805.992	alr; alanine racemase [EC:5.1.1.1]
K01776	615.048	murI; glutamate racemase [EC:5.1.1.3]
K01778	271.446	dapF; diaminopimelate epimerase [EC:5.1.1.7]
K01779	85.4097	racD; aspartate racemase [EC:5.1.1.13]
K18277	8.34462	tmm; trimethylamine monooxygenase [EC:1.14.13.148]
K05658	15.7075	ABCB1, CD243; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
K00451	25.5247	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]
K00452	6.38118	HAAO; 3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]
K00453	8.83548	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K00455	3.92688	hpaD, hpcB; 3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15]
K00457	10.3081	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K00459	113.88	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]
K22252	4.9086	tld; GDP-6-deoxy-D-talose 4-dehydrogenase [EC:1.1.1.135]
K04338	3.92688	csgF; curli production assembly/transport component CsgF
K08223	17.1801	fsr; MFS transporter, FSR family, fosmidomycin resistance protein
K08224	4.9086	ynfM; MFS transporter, YNFM family, putative membrane transport protein
K13522	13.7441	K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]
K08227	5.89032	lplT; MFS transporter, LPLT family, lysophospholipid transporter
K13527	2.4543	mpa; proteasome-associated ATPase
K06992	281.754	K06992; uncharacterized protein
K00912	375.999	lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K06993	82.9554	K06993; ribonuclease H-related protein
K06994	3.92688	K06994; putative drug exporter of the RND superfamily
K06996	8.83548	K06996; uncharacterized protein
K06997	665.116	yggS, PROSC; PLP dependent protein
K00917	284.208	lacC; tagatose 6-phosphate kinase [EC:2.7.1.144]
K06998	32.3968	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
K06999	391.216	K06999; phospholipase/carboxylesterase
K00919	404.96	ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K01782	15.2167	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
K01783	659.225	rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01784	1160.88	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K01785	658.244	galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K01787	1.96344	RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]
K01788	549.763	nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]
K18284	1.96344	K18284; adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]
K18285	23.0704	mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]
K10974	80.5011	codB; cytosine permease
K13075	7.3629	ahlD, aiiA, attM, blcC; N-acyl homoserine lactone hydrolase [EC:3.1.1.81]
K00467	219.905	E1.13.12.4; lactate 2-monooxygenase [EC:1.13.12.4]
K04343	7.3629	strB; streptomycin 6-kinase [EC:2.7.1.72]
K08234	277.827	yaeR; glyoxylase I family protein
K13531	57.9215	adaB; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K00925	821.209	ackA; acetate kinase [EC:2.7.2.1]
K00926	265.555	arcC; carbamate kinase [EC:2.7.2.2]
K00927	751.998	PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00928	932.634	lysC; aspartate kinase [EC:2.7.2.4]
K00929	21.5978	buk; butyrate kinase [EC:2.7.2.7]
K01790	426.067	rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K01791	564.489	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
K01792	120.752	E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]
K01795	15.7075	algG; mannuronan 5-epimerase [EC:5.1.3.37]
K18292	6.87204	E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]
K12216	9.8172	icmN, lphA, dotK; intracellular multiplication protein IcmN
K10984	5.39946	agaB; galactosamine PTS system EIIB component [EC:2.7.1.-]
K21400	18.1618	ortB; 2-amino-4-ketopentanoate thiolase beta subunit [EC:2.3.1.263]
K21401	5.39946	menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]
K18752	10.7989	TNPO1, IPO2, KPNB2; transportin-1
K22278	612.103	pgdA; peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]
K13540	4.9086	cobIJ; precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.130 2.1.1.131]
K13542	16.1984	cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K00930	314.151	argB; acetylglutamate kinase [EC:2.7.2.8]
K00931	582.651	proB; glutamate 5-kinase [EC:2.7.2.11]
K00936	5.39946	pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]
K00937	409.377	ppk1; polyphosphate kinase [EC:2.7.4.1]
K00938	376.49	E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]
K00939	743.162	adk, AK; adenylate kinase [EC:2.7.4.3]
K05685	357.837	macB; macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]
K00480	11.7806	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
K21416	247.394	acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]
K21417	227.268	acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]
K00483	55.4672	hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
K00484	121.242	hpaC; flavin reductase (NADH) [EC:1.5.1.36]
K00486	15.2167	KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]
K04367	2.4543	MOS; proto-oncogene serine/threonine-protein kinase mos [EC:2.7.11.1]
K00940	355.383	ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K00941	490.86	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
K00942	615.048	gmk, GUK1; guanylate kinase [EC:2.7.4.8]
K00943	535.528	tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K00945	588.541	cmk; CMP/dCMP kinase [EC:2.7.4.25]
K03040	681.314	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K00946	314.641	thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K00948	928.217	PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K03043	1819.13	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K00949	223.832	thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]
K03046	2129.35	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03048	373.054	rpoE; DNA-directed RNA polymerase subunit delta
K08715	1.96344	IRPC; inward rectifier potassium channel
K03500	871.768	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K03501	591.977	gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K03502	458.954	umuC; DNA polymerase V
K03503	40.7414	umuD; DNA polymerase V [EC:3.4.21.-]
K21420	17.1801	bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]
K18775	7.85376	lf2; levanbiose-producing levanase [EC:3.2.1.64]
K22292	86.8823	mupP; N-acetyl-D-muramate 6-phosphate phosphatase [EC:3.1.3.105]
K13566	81.9737	NIT2, yafV; omega-amidase [EC:3.5.1.3]
K00950	353.419	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K00951	1214.39	relA; GTP pyrophosphokinase [EC:2.7.6.5]
K20108	509.513	malT; maltose PTS system EIICB or EIICBA component [EC:2.7.1.208]
K20109	4.41774	zmp1; Pro-Pro endopeptidase [EC:3.4.24.89]
K00954	447.174	E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K00955	0	cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
K00956	70.6839	cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
K00957	127.624	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K00958	33.8694	sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]
K08722	20.6161	yfbR; 5'-deoxynucleotidase [EC:3.1.3.89]
K08723	252.793	yjjG; pyrimidine 5'-nucleotidase [EC:3.1.3.-]
K12240	8.83548	pchF; L-cysteine---[L-cysteinyl-carrier protein] ligase PchF [EC:6.2.1.69]
K08724	409.377	pbpB; penicillin-binding protein 2B
K08728	10.3081	E2.4.2.6; nucleoside deoxyribosyltransferase [EC:2.4.2.6]
K12248	53.5038	bst; beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 0160) [EC:2.4.3.1]
K03511	6.87204	POLK; DNA polymerase kappa [EC:2.7.7.7]
K21430	19.1435	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K16137	12.2715	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
K03517	174.255	nadA; quinolinate synthase [EC:2.5.1.72]
K03518	38.778	coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K07400	154.13	nfuA; Fe/S biogenesis protein NfuA
K07402	14.2349	xdhC; xanthine dehydrogenase accessory factor
K07403	100.135	nfeD; membrane-bound serine protease (ClpP class)
K12700	26.9973	rihC; non-specific riboncleoside hydrolase [EC:3.2.2.-]
K07404	337.712	pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
K07405	29.9425	E3.2.1.1A; alpha-amylase [EC:3.2.1.1]
K07407	568.907	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
K13570	3.92688	pup; prokaryotic ubiquitin-like protein Pup
K13571	25.0339	pafA; proteasome accessory factor A [EC:6.3.1.19]
K13572	21.107	pafB; proteasome accessory factor B
K20112	20.6161	gatA; galactose PTS system EIIA component [EC:2.7.1.204]
K13573	22.5796	pafC; proteasome accessory factor C
K20113	1.96344	gatB; galactose PTS system EIIB component [EC:2.7.1.204]
K08279	7.85376	caiE; carnitine operon protein CaiE
K20114	42.214	gatC; galactose PTS system EIIC component
K00960	8.83548	rpo13; DNA-directed RNA polymerase subunit 13 [EC:2.7.7.6]
K20118	200.271	ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]
K00962	1244.33	pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K00963	729.909	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
K00965	588.541	galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K03060	442.756	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
K00966	13.7441	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K17462	34.8511	yrrT; putative AdoMet-dependent methyltransferase [EC:2.1.1.-]
K00968	107.008	PCYT1; choline-phosphate cytidylyltransferase [EC:2.7.7.15]
K17464	12.2715	dgaA; D-glucosaminate PTS system EIIA component [EC:2.7.1.203]
K00969	431.957	nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K17465	3.92688	dgaB; D-glucosaminate PTS system EIIB component [EC:2.7.1.203]
K17467	24.543	dgaD; D-glucosaminate PTS system EIID component
K12251	106.517	aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
K08738	25.5247	CYC; cytochrome c
K12255	16.6892	gbuA; guanidinobutyrase [EC:3.5.3.7]
K12257	194.381	secDF; SecD/SecF fusion protein
K03521	187.509	fixA, etfB; electron transfer flavoprotein beta subunit
K03522	204.198	fixB, etfA; electron transfer flavoprotein alpha subunit
K03523	353.419	bioY; biotin transport system substrate-specific component
K03524	650.39	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K03525	224.814	coaX; type III pantothenate kinase [EC:2.7.1.33]
K16146	8.83548	pep2; maltokinase [EC:2.7.1.175]
K03526	437.847	gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K03527	268.991	ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K16147	15.7075	glgE; starch synthase (maltosyl-transferring) [EC:2.4.99.16]
K16148	1.96344	glgM; alpha-maltose-1-phosphate synthase [EC:2.4.1.342]
K03528	158.548	zipA; cell division protein ZipA
K03529	998.9	smc; chromosome segregation protein
K21449	768.687	ata, sadA, emaA; trimeric autotransporter adhesin
K18793	10.7989	blaOXA-23; beta-lactamase class D OXA-23 [EC:3.5.2.6]
K18794	10.7989	blaOXA-51; beta-lactamase class D OXA-51 [EC:3.5.2.6]
K08281	198.308	pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]
K02200	221.869	ccmH; cytochrome c-type biogenesis protein CcmH
K08282	31.9059	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]
K21900	22.0887	cysL; LysR family transcriptional regulator, transcriptional activator of the cysJI operon
K02204	84.428	thrB2; homoserine kinase type II [EC:2.7.1.39]
K02205	191.435	rocE, rocC; arginine/ornithine permease
K21902	13.7441	yfmP; MerR family transcriptional regulator, repressor of the yfmOP operon
K21903	233.159	cadC, smtB; ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor
K08289	164.438	purT; phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21]
K00970	439.32	pcnB; poly(A) polymerase [EC:2.7.7.19]
K00971	93.7543	manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K00973	685.732	rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K00974	773.596	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K00975	768.196	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K03070	1259.55	secA; preprotein translocase subunit SecA [EC:7.4.2.8]
K03071	162.475	secB; preprotein translocase subunit SecB
K03072	518.348	secD; preprotein translocase subunit SecD
K00978	9.8172	rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
K03073	447.174	secE; preprotein translocase subunit SecE
K00979	292.062	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K03074	321.513	secF; preprotein translocase subunit SecF
K03075	647.935	secG; preprotein translocase subunit SecG
K03076	832.008	secY; preprotein translocase subunit SecY
K03077	281.263	araD, ulaF, sgaE, sgbE; L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]
K03078	238.067	ulaD, sgaH, sgbH; 3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85]
K03079	227.268	ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]
K08744	141.368	CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K12262	42.214	cybB; superoxide oxidase [EC:1.10.3.17]
K12267	654.807	msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]
K12268	47.1226	asp1; accessory secretory protein Asp1
K12269	44.1774	asp2; accessory secretory protein Asp2
K03530	563.507	hupB; DNA-binding protein HU-beta
K03531	735.799	ftsZ; cell division protein FtsZ
K03532	23.0704	torC; trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC
K03533	2.4543	torD; TorA specific chaperone
K16153	113.88	K16153; glycogen phosphorylase/synthase [EC:2.4.1.1 2.4.1.11]
K03534	12.2715	rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
K03536	369.127	rnpA; ribonuclease P protein component [EC:3.1.26.5]
K17938	19.6344	sbmA, bacA; peptide/bleomycin uptake transporter
K08296	245.43	sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K02217	210.579	ftnA, ftn; ferritin [EC:1.16.3.2]
K00980	28.4699	tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]
K00981	565.471	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00982	568.416	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K00983	722.546	neuA, nnaC; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]
K00984	20.1253	aadA; streptomycin 3"-adenylyltransferase [EC:2.7.7.47]
K00986	109.462	ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]
K00989	349.002	rph; ribonuclease PH [EC:2.7.7.56]
K03086	971.903	rpoD; RNA polymerase primary sigma factor
K03087	134.005	rpoS; RNA polymerase nonessential primary-like sigma factor
K03088	1282.62	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K17489	0	E2.1.3.1-12S; methylmalonyl-CoA carboxyltransferase 12S subunit [EC:2.1.3.1]
K03089	295.498	rpoH; RNA polymerase sigma-32 factor
K12270	2.94516	asp3; accessory secretory protein Asp3
K12278	27.979	mshG; MSHA biogenesis protein MshG
K12279	11.2898	mshI; MSHA biogenesis protein MshI
K03543	143.331	emrA; membrane fusion protein, multidrug efflux system
K16164	1.96344	K16164; acylpyruvate hydrolase [EC:3.7.1.5]
K03544	760.833	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K16165	12.2715	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]
K03545	917.418	tig; trigger factor
K03546	314.151	sbcC, rad50; DNA repair protein SbcC/Rad50
K21463	59.3941	tcaA; membrane-associated protein TcaA
K03547	319.55	sbcD, mre11; DNA repair protein SbcD/Mre11
K17947	14.2349	wbiB; dTDP-L-rhamnose 4-epimerase [EC:5.1.3.25]
K03548	83.4462	perM; putative permease
K17948	90.8091	nanM; N-acetylneuraminate epimerase [EC:5.1.3.24]
K16168	186.036	bpsB, srsB; methyltransferase
K21465	472.698	pbpA; penicillin-binding protein A
K03549	198.308	kup; KUP system potassium uptake protein
K16169	63.8118	pbuX; xanthine permease
K21466	465.826	pbpH; penicillin-binding protein H
K21467	112.407	pbpC; penicillin-binding protein 3
K02221	277.827	yggT; YggT family protein
K02224	77.5559	cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]
K02226	77.5559	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]
K02227	33.3785	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K02228	3.43602	cobF; precorrin-6A synthase [EC:2.1.1.152]
K00990	595.413	glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K00991	188.981	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K00992	96.2086	murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K21929	263.101	udg; uracil-DNA glycosylase [EC:3.2.2.27]
K17490	1.96344	E2.1.3.1-1.3S; methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1]
K03090	20.1253	sigB; RNA polymerase sigma-B factor
K00995	487.424	pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K00996	4.9086	rfbP; undecaprenyl-phosphate galactose phosphotransferase [EC:2.7.8.6]
K03091	429.994	sigH; RNA polymerase sporulation-specific sigma factor
K00997	419.195	acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K03092	316.114	rpoN; RNA polymerase sigma-54 factor
